,Unnamed: 0,2B,3B,BA,BB,HBP,HOF,HR,IBB,OBP,OPS,SB,SF,SLG,extra_base_hits,firstName,games,hits,lastName,player_id,runs,WAR
14,14,122.04,55.03999999999999,0.2268712249335588,162.04000000000005,13.11,N,7.119999999999997,0.17,0.25824927219121435,0.5463623429812602,37.13,0.17,0.28811307079004583,0.0,John Joseph,1071.0,939.02,Gerhardt,gerhajo01,493.02,6.84
15,15,172.01999999999995,37.03,0.2632507122507122,181.02,3.12,N,14.07,0.12999999999999998,0.2999645396790164,0.6453491550636317,30.1,0.12999999999999998,0.3453846153846153,0.0,John E.,834.0,924.01,Manning,mannija01,563.01,7.17
16,16,124.01,41.06,0.2346322722283205,83.01,10.1,N,9.109999999999998,0.18000000000000002,0.2536891704951984,0.5523884021088097,33.12,0.18000000000000002,0.2986992316136113,0.0,Charles N.,930.0,855.0,Snyder,snydepo01,433.0,7.46
17,17,164.02999999999997,53.03,0.28153153153153154,227.03,5.12,N,11.089999999999998,0.15,0.32559522236609145,0.6925321593030284,34.12,0.15,0.3669369369369369,0.0,George W.,871.0,1000.0,Shafer,shaffor01,601.0,19.24
18,18,64.04,38.03,0.2294154118689105,40.03,0.11,N,3.109999999999999,0.12999999999999998,0.24286093452901525,0.5384543800560303,5.1099999999999985,0.12999999999999998,0.29559344552701505,0.0,George Washington,567.0,518.02,Bradley,bradlge01,272.03,1.54
19,19,58.02,13.07,0.21443471005423445,124.02,6.07,N,2.1099999999999994,0.12999999999999998,0.2548610726410839,0.5070471385568118,39.08,0.12999999999999998,0.252186065915728,0.0,Albert John,672.0,514.0,Bushong,bushodo01,287.01,3.93
20,20,129.01,34.05,0.2358393408856849,54.0,1.1,N,21.05,0.12999999999999998,0.2500143182974365,0.5751979777550404,12.079999999999998,0.12999999999999998,0.32518365945760386,0.0,Frank Sylvester,760.0,687.0,Flint,flintsi01,380.0,7.67
21,21,61.02,36.03,0.2401908801696713,177.01,21.03,N,22.03,0.11,0.31237674831466056,0.6581720823549575,41.06,0.11,0.3457953340402969,0.0,James W.,528.0,453.0,Keenan,keenaji01,255.0,9.84
22,22,41.03,7.09,0.20813704496788007,58.02,3.08,N,0.12999999999999998,0.12999999999999998,0.22831698125805955,0.4602655893951045,16.110000000000007,0.12999999999999998,0.2319486081370449,0.0,William Henry,623.0,486.0,Holbert,holbebi01,182.0,1.7
23,23,203.0,67.03,0.255953938759487,478.0,11.08,N,55.01,0.15,0.34037162750015665,0.7277283404025382,42.07,0.15,0.3873567129023816,0.0,Charles Wesley,1062.0,978.0,Bennett,bennech01,549.0,39.1
24,24,217.0,81.0,0.288111217641419,204.0,8.09,N,43.04,0.11999999999999998,0.3225415753351231,0.7324456980580377,58.08,0.11999999999999998,0.40990412272291465,0.0,Abner Frank,951.0,1202.0,Dalrymple,dalryab01,813.0,18.36
25,25,84.01,34.01,0.2837684449489217,48.01,2.08,N,4.069999999999999,0.1,0.3035498485258169,0.6805305522715603,0.1,0.1,0.3769807037457435,0.0,Lewis Pessano,408.0,500.0,Dickerson,dickebu01,302.0,7.04
26,26,29.03,21.070000000000004,0.2281729055258467,23.040000000000006,0.09,N,2.08,0.1,0.2437414318521171,0.5409072072531865,0.1,0.1,0.2971657754010695,0.0,Harry Eugene,257.0,256.01,Wheeler,wheelha01,152.03,-2.29
27,27,142.01,47.02,0.25921932283804183,112.0,28.05,N,18.040000000000006,0.11999999999999998,0.28092992294601193,0.602726343045214,158.07999999999996,0.11999999999999998,0.3217964200992021,0.0,Warren William,1118.0,1202.0,Carpenter,carpehi01,720.01,4.38
28,28,148.01,55.02,0.2427345696097426,197.01,5.1,N,23.03,0.12999999999999998,0.28284197062308003,0.6161217934849677,87.08,0.12999999999999998,0.3332798228618876,0.0,John A.,884.0,877.0,Farrell,farreja02,584.0,18.5
29,29,33.04999999999999,18.060000000000006,0.23269281045751636,69.04,2.0499999999999994,N,4.079999999999998,0.11,0.2978952403731165,0.6370063514842276,7.1,0.11,0.33911111111111103,0.0,Franklin Washington,199.0,178.01,Gardner,gardngi01,113.05000000000004,1.33
30,30,68.01,23.020000000000003,0.206970509383378,147.01999999999995,0.08,N,3.0699999999999994,0.1,0.2649339031905378,0.5379955653889292,8.08,0.1,0.2730616621983914,0.0,Andrew Bernard,521.0,386.0,Gilligan,gilliba01,215.0,7.08
31,31,262.01,94.0,0.3009146910584282,717.0,30.08,N,46.03,0.15,0.38646643393188,0.7971627191661529,170.07,0.15,0.41069628523427293,0.0,George F.,1310.0,1612.0,Gore,gorege01,1327.0,39.81
32,32,106.01,58.03,0.25047010154193305,48.01,20.06,N,4.069999999999999,0.1,0.2691691387042245,0.6077475516414189,31.07,0.1,0.33857841293719443,0.0,Sargent Perry,641.0,666.0,Houck,houcksa01,406.0,8.58
33,33,214.0,98.0,0.2655699177438308,178.0,25.06,N,17.02,0.1,0.2990157374342777,0.672942881970118,39.07,0.1,0.3739271445358402,0.0,William B.,1038.0,1130.0,Phillips,phillbi01,562.0,12.26
34,34,202.0,88.00999999999998,0.2863657090743274,224.01,16.08,N,28.01,0.11999999999999998,0.3233943119745969,0.7151065782764665,59.07,0.11999999999999998,0.3917122663018696,0.0,John Charles,1044.0,1256.0,Rowe,roweja01,764.0,28.3
35,35,441.0,233.01,0.3165255324608673,1002.0,38.07,N,138.0,0.19000000000000006,0.3969851464638804,0.8830025957838701,244.06,0.19000000000000006,0.4860174493199898,0.0,Roger,1997.0,2467.0,Connor,connoro01,1620.0,84.09
36,36,30.03,18.040000000000006,0.20310522442972773,60.03,1.06,N,3.069999999999999,0.1,0.237369647723192,0.4958979773773494,25.05,0.1,0.2585283296541574,0.0,Samuel Newhall,373.0,276.02,Crane,cranesa01,183.02,-4.77
37,37,224.01,53.02,0.29164569703069954,283.01,7.08,N,41.03999999999999,0.14,0.3398245404211311,0.7455039566264657,85.07000000000002,0.14,0.40567941620533465,0.0,Frederick C.,965.0,1159.0,Dunlap,dunlafr01,759.0,36.93
38,38,120.01,34.04999999999999,0.26119139936552693,70.02,20.05,N,6.089999999999999,0.11999999999999998,0.2839139242754997,0.6178511819420489,55.06,0.11999999999999998,0.3339372576665492,0.0,Thomas John,701.0,741.0,Esterbrook,esterdu01,387.0,8.65
39,39,159.0,79.0,0.2595585337012219,471.0,18.07,N,30.03,0.12999999999999998,0.32464588725913146,0.6644350082681973,329.07,0.12999999999999998,0.33978912100906583,0.0,Edward Hugh,1267.0,1317.0,Hanlon,hanlone01,930.0,18.01
40,40,245.03,85.03000000000002,0.2686909997068309,588.01,85.02,Y,27.07000000000001,0.18000000000000002,0.3343522062757414,0.6757931326902826,739.05,0.18000000000000002,0.3414409264145412,0.0,Walter Arlington,1627.0,1833.01,Latham,lathaar01,1478.0,30.57
41,41,64.00999999999999,11.06,0.2352231604342581,158.01,9.07,N,9.06,0.11999999999999998,0.2833546831436968,0.5641387603451442,26.06,0.11999999999999998,0.2807840772014475,0.0,Charles Gardner,653.0,585.0,Radbourn,radboch01,308.0,2.5
42,42,215.0,139.0,0.2886421861656704,157.0,94.02,N,69.00999999999999,0.1,0.3248188493896804,0.7629123592103464,245.04,0.1,0.438093509820666,0.0,John Good,1142.0,1352.0,Reilly,reilljo01,898.0,23.25
43,43,109.0,42.03,0.24789115646258505,238.01,20.03,N,11.05,0.11,0.2972274131421379,0.6066723111013216,101.06,0.11,0.3094448979591837,0.0,Joseph John,920.0,911.0,Sommer,sommejo01,617.0,3.45
44,44,89.03000000000002,32.04,0.22276826949198586,302.0,18.04,N,6.09,0.12999999999999998,0.2849291582212203,0.5542554282565368,67.07000000000001,0.12999999999999998,0.2693262700353165,0.0,Arthur Wilson,978.0,820.01,Whitney,whitnar01,475.01,3.22
45,45,228.01,132.01,0.27313349469372555,418.01,32.07,N,68.04,0.15,0.3293255892654989,0.7320718190178728,113.06,0.15,0.4027462297523739,0.0,George Albert,1280.0,1467.0,Wood,woodge01,965.0,19.63
46,46,91.0,29.01,0.23463203463203464,337.0,23.03,N,5.06,0.1,0.3066640872336365,0.5886842892538384,383.05,0.1,0.282020202020202,0.0,Hugh N.,888.0,813.0,Nicol,nicolhu01,631.0,4.03
47,47,221.01,112.01,0.2716861081654295,389.01,36.06,N,49.01,0.11999999999999998,0.3319079644915849,0.7291635318298669,203.05,0.11999999999999998,0.3972555673382821,0.0,Samuel Washington,1175.0,1281.0,Wise,wisesa01,834.01,20.17
48,48,239.0,138.01999999999998,0.26497351622979765,748.0,46.02,N,64.02000000000001,0.19000000000000006,0.3365145680937477,0.6975223095034992,657.04,0.19000000000000006,0.36100774140975145,0.0,Thomas Tarlton,1786.0,1951.0,Brown,brownto01,1521.0,16.38
49,49,125.02,47.02,0.2505060422960725,361.02,47.05,N,31.02,0.11,0.3203247355131524,0.6494108382321856,197.04,0.11,0.3290861027190332,0.0,Samuel Clifford,991.0,995.01,Carroll,carrocl01,729.0,8.5
50,50,303.0,188.0,0.2713786033047883,981.0,87.02,N,53.01,0.18000000000000002,0.3545196170612873,0.7269752918894141,568.04,0.18000000000000002,0.3724556748281269,0.0,John Alexander,2135.0,2250.0,McPhee,mcphebi01,1678.0,52.39
51,51,231.02,119.02,0.2549199084668192,527.0,21.05,N,94.03000000000002,0.17,0.31240057326114073,0.6819123962969913,382.05,0.17,0.3695118230358505,0.0,Nathaniel Frederick,1670.0,1671.0,Pfeffer,pfefffr01,1094.0,26.16
52,52,148.01,44.02,0.24066802800466744,664.01,75.02,N,15.05,0.11,0.3753269628570194,0.6980253292514185,272.04,0.11,0.3226983663943991,0.0,William H.,978.0,825.01,Robinson,robinya01,697.01,12.65
53,53,128.0,47.02,0.23861920172599785,414.0,34.02,N,12.04,0.11999999999999998,0.30572047986087336,0.6000376319644332,278.04,0.11999999999999998,0.29431715210355985,0.0,John A.,1196.0,1106.0,Stricker,striccu01,790.0,-1.93
54,54,213.01,109.01,0.2898550724637681,229.01,42.02,N,18.03,0.11,0.32658604274747377,0.7140900685123689,186.05,0.11,0.3875040257648953,0.0,William Van Winkle,1198.0,1440.0,Wolf,wolfji01,779.0,18.28
55,55,110.01,80.01,0.2543165304268846,174.01,36.01,N,31.030000000000005,0.12999999999999998,0.2882502736148586,0.6250191201180375,137.04000000000002,0.12999999999999998,0.3367688465031789,0.0,John Stewart,1086.0,1120.01,Corkhill,corkhpo01,650.01,5.03
56,56,145.01,115.04000000000002,0.2324953314659197,137.01999999999998,10.01,N,25.040000000000006,0.12999999999999998,0.25795444543991763,0.5955408133204031,151.04999999999995,0.14,0.33758636788048546,0.0,William J.,1087.0,996.01,Kuehne,kuehnbi01,536.01,7.17
57,57,157.0,70.02,0.2606448437115432,134.01999999999998,15.05,N,29.06000000000001,0.12999999999999998,0.28680262095816905,0.6420130565968597,147.04,0.12999999999999998,0.35521043563869065,0.0,Joseph H.,987.0,1059.0,Mulvey,mulvejo01,598.0,6.93
58,58,198.01,108.02,0.3420522955305564,98.03,24.03,N,37.02,0.1,0.3655853140867036,0.8672940401432557,66.05,0.1,0.5017087260565521,0.0,David L.,791.0,1125.01,Orr,orrda01,536.01,27.89
59,59,176.0,57.0,0.2422173127133963,790.0,47.04,N,13.05,0.11999999999999998,0.35126956617424554,0.6595945310266256,346.03,0.11999999999999998,0.30832496485238003,0.0,Paul Revere,1361.0,1206.0,Radford,radfopa01,945.0,14.26
60,60,114.0,49.0,0.2307472087031205,239.0,27.03,N,15.04,0.1,0.2851803475804241,0.5895376335809968,116.03,0.1,0.3043572860005725,0.0,Charles Edwin,917.0,806.0,Bassett,bassech01,392.0,10.29
61,61,226.02,60.03,0.2862479570394583,339.01,61.04,N,77.03,0.18000000000000002,0.3472069490501213,0.7682132530426501,55.05,0.18000000000000002,0.4210063039925286,0.0,John J.,1157.0,1226.0,Clements,clemeja01,619.0,32.09
62,62,262.01,103.02,0.27793569922698524,687.01,52.01,N,49.03999999999999,0.18000000000000002,0.36090154248040796,0.7469134890721156,385.01,0.18000000000000002,0.3860119465917076,0.0,Thomas Peter,1566.0,1582.01,Daly,dalyto01,1024.01,28.03
63,63,56.03999999999999,28.06000000000001,0.2298994974874372,169.01,16.02,N,2.0999999999999983,0.11999999999999998,0.2852651419466413,0.5647710045932074,173.02999999999997,0.11999999999999998,0.2795058626465661,0.0,James B.,654.0,549.0,Donnelly,donneji01,322.01,1.72
64,64,91.02,45.03,0.2593867292225201,161.01999999999995,18.04,N,10.07,0.15,0.30129836463592363,0.6314927346091139,60.03,0.15,0.33019436997319035,0.0,Charles William,786.0,774.01,Ganzel,ganzech01,421.01,6.67
65,65,259.0,114.0,0.30288257736328955,484.0,100.0,N,53.0,0.1,0.3796608890816846,0.8194658912012267,129.02,0.1,0.43980500211954215,0.0,Henry E.,1184.0,1429.0,Larkin,larkihe01,925.0,28.71
66,66,192.0,53.02,0.2917316692667707,537.0,50.03,N,44.04,0.12999999999999998,0.3644744854037333,0.7400907100527192,468.02,0.12999999999999998,0.3756162246489859,0.0,Thomas Francis Michael,1275.0,1496.0,McCarthy,mccarto01,1069.0,16.15
67,67,116.01,28.05,0.2680602520750077,183.01,14.01,N,9.05,0.11,0.30984919408833866,0.6391636730308532,267.02,0.11,0.3293144789425146,0.0,James B.,826.0,872.0,McGarr,mcgarch01,537.0,1.43
68,68,192.0,57.0,0.26707954325527383,467.0,45.0,N,33.040000000000006,0.12999999999999998,0.3331496197480952,0.6786344271798739,260.02,0.12999999999999998,0.3454848074317786,0.0,George Frederick,1317.0,1380.0,Miller,milledo01,839.0,18.53
69,69,189.0,50.0,0.28609986504723345,210.0,36.0,N,49.0,0.11,0.3407982904012635,0.773996670968065,41.02,0.11,0.4331983805668016,0.0,John,772.0,848.0,Milligan,millijo01,440.0,20.56
70,70,228.0,70.02,0.2612298299171391,364.0,39.03,N,29.08000000000001,0.20000000000000004,0.30210938132962023,0.6295232496244305,268.03,0.20000000000000004,0.32741386829481034,0.0,Joseph James,1768.0,1797.0,Quinn,quinnjo02,891.0,4.58
71,71,16.070000000000004,10.1,0.25004237288135595,54.05,4.01,N,2.0999999999999988,0.11999999999999998,0.3321136217888264,0.6723466726362839,17.070000000000004,0.11999999999999998,0.3402330508474576,0.0,John Francis,148.0,118.02,Smith,smithph01,80.05,2.69
72,72,222.01,76.03999999999998,0.2692476902771667,390.0,91.01,Y,26.09000000000001,0.20000000000000004,0.3391563113536136,0.7079112607596849,151.01999999999995,0.20000000000000004,0.3687549494060712,0.0,Charles Louis,1280.0,1224.0,Zimmer,zimmech01,617.01,22.76
73,73,74.01,22.02,0.24435411020776876,208.0,21.02,N,2.1,0.11999999999999998,0.315176371390915,0.6156957932518002,94.01,0.11999999999999998,0.3005194218608853,0.0,Cornelius F.,628.0,541.0,Daily,dailyco01,280.0,4.62
74,74,244.0,69.02,0.3104331625523987,621.01,82.00999999999998,N,62.02,0.12999999999999998,0.4074362386560339,0.8501702861641848,224.01,0.12999999999999998,0.4427340475081509,0.0,Dennis Patrick Aloysius,1121.0,1333.0,Lyons,lyonsde01,932.0,35.5
75,75,340.02,160.0,0.3307152406417112,450.0,63.02,N,127.02,0.15,0.3835546861171864,0.8882471994861703,229.03,0.15,0.5046925133689839,0.0,Samuel Luther,1407.0,1979.0,Thompson,thompsa01,1256.0,44.31
76,76,208.02,95.02,0.26656326673676833,268.01,15.0,N,33.04999999999999,0.12999999999999998,0.3012151995111151,0.6549165664932391,206.01,0.12999999999999998,0.3537013669821241,0.0,Louis W.,1383.0,1521.01,Bierbauer,bierblo01,819.01,14.02
77,77,137.01999999999998,54.01,0.2527238275698721,328.01,59.0,N,23.040000000000006,0.12999999999999998,0.31546232051966305,0.6425963802070149,125.02,0.12999999999999998,0.32713405968735193,0.0,John Anthony,1086.0,1067.0,Boyle,boyleja01,668.02,-0.33
78,78,33.04,14.05,0.2026736441484301,85.00999999999998,7.0,N,9.06,0.11999999999999998,0.26682879462528325,0.5535366918660063,27.03,0.11999999999999998,0.2867078972407231,0.0,Elton P.,332.0,213.01,Chamberlain,chambel01,114.0,0.43
79,79,24.030000000000005,17.040000000000006,0.2222222222222222,118.0,7.0,N,1.09,0.1,0.3041024345042541,0.5841212668959679,67.04000000000002,0.1,0.28001883239171377,0.0,Matthew Aloysius,330.0,236.0,Kilroy,kilroma01,163.01,3.24
80,80,40.03999999999999,29.050000000000004,0.2659193776520509,67.03,5.01,N,12.07,0.11,0.3014836994919759,0.6624172214155968,18.050000000000004,0.11,0.3609335219236209,0.0,Thomas F.,380.0,376.01,Kinslow,kinslto01,186.02,2.53
81,81,79.0,28.020000000000003,0.2445269016697588,169.01,64.00999999999999,Y,5.079999999999998,0.11,0.30463811374494976,0.6049275386058032,127.02,0.11,0.3002894248608534,0.0,Cornelius Alexander,723.0,659.0,Mack,mackco01,391.0,5.5
82,82,212.0,51.02,0.2734975369458128,286.0,27.0,N,18.080000000000013,0.18000000000000002,0.3156910125496921,0.6617560371802339,196.01,0.18000000000000002,0.34606502463054184,0.0,Wilbert,1371.0,1388.0,Robinson,robinwi01,637.0,13.87
83,83,117.01,40.03,0.26402640264026395,223.0,41.0,N,16.03,0.14,0.3289715626817869,0.6828989554210608,46.03,0.14,0.3539273927392739,0.0,William Frederick,800.0,720.0,Schriver,schripo01,367.0,8.59
84,84,226.01,97.01,0.26881350094713274,388.01,74.00999999999998,N,31.03,0.12999999999999998,0.3226944641618082,0.6798702864452592,318.0,0.12999999999999998,0.35717582228345096,0.0,William D.,1422.0,1561.0,Shindle,shindbi01,992.0,17.08
85,85,147.01,53.04,0.2738882455124493,151.01,14.0,N,21.040000000000006,0.14,0.30698368401420223,0.6724208583048796,92.01,0.14,0.3654371742906774,0.0,Henry Francis,915.0,946.01,Vaughn,vaughfa01,474.01,3.03
86,86,411.0,135.04,0.2915564373897707,464.0,31.0,Y,47.06999999999999,0.2300000000000001,0.3282036702368397,0.7104005397253759,301.0,0.2300000000000001,0.38219686948853615,0.0,Lafayette Napoleon,2275.0,2645.0,Cross,crossla01,1333.0,47.17
87,87,32.029999999999994,14.04,0.21674061433447095,64.0,6.0,N,9.07,0.12999999999999998,0.2608583642613897,0.5521040980497856,14.05,0.12999999999999998,0.29124573378839586,0.0,Elmer Ellsworth,358.0,254.02,Cunningham,cunnibe01,145.01,0.2
88,88,313.0,108.0,0.29641528576259724,809.0,77.0,N,42.01,0.11999999999999998,0.3880813867990565,0.7952558879826885,473.0,0.11999999999999998,0.4071745011836321,0.0,Michael Joseph,1511.0,1753.0,Griffin,griffmi01,1405.0,40.36
89,89,272.0,158.0,0.302322206095791,635.0,39.0,N,66.01,0.12999999999999998,0.3644834237380902,0.7808883584260438,323.0,0.12999999999999998,0.4164049346879536,0.0,Edwin John,1654.0,2083.0,McKean,mckeaed01,1227.0,38.54
90,90,201.04,66.06000000000002,0.26338426880247434,301.02,35.0,N,19.12000000000001,0.22000000000000008,0.3066748305270063,0.6426463250037824,219.04,0.22000000000000008,0.3359714944767761,0.0,John Joseph,1451.0,1417.01,O'Connor,oconnja01,713.01,
91,91,196.01,57.02,0.2793438718059766,319.01,42.0,N,27.03,0.12999999999999998,0.33158738256004044,0.6956302582638083,164.01,0.12999999999999998,0.3640428757037678,0.0,Oliver Wendell,1167.0,1290.01,Tebeau,tebeapa01,671.01,10.05
92,92,285.0,161.01,0.3156713626729834,868.0,38.0,N,69.03,0.18000000000000002,0.3851160164800082,0.802284698689209,583.0,0.18000000000000002,0.4171686822092008,0.0,George Edward Martin,1984.0,2532.0,Van Haltren,vanhage01,1639.0,40.92
93,93,40.06,15.119999999999996,0.16605191995673335,101.05000000000004,2.0,N,3.149999999999997,0.18000000000000002,0.21005721661894344,0.4192405589661581,32.059999999999995,0.18000000000000002,0.2091833423472147,0.0,August,552.0,307.03,Weyhing,weyhigu01,163.02999999999997,-9.8
94,94,205.01,100.02,0.3061605553577786,991.01,63.0,N,20.03,0.12999999999999998,0.4157616596774048,0.8047168038568281,269.01,0.12999999999999998,0.3889551441794233,0.0,Clarence Lemuel,1456.0,1720.01,Childs,childcu01,1214.01,44.26
95,95,522.0,185.0,0.3459027315123251,741.0,94.0,Y,101.01,0.16,0.41138299505045467,0.9165169057766372,455.0,0.16,0.5051339107261825,0.0,Edward James,1835.0,2596.0,Delahanty,delahed01,1599.0,69.54
96,96,325.01,119.01,0.32405708605509803,662.01,29.0,Y,106.03000000000002,0.17,0.3844498640921329,0.8336304945948311,574.02,0.17,0.4491806305026982,0.0,Hugh,1737.0,2282.01,Duffy,duffyhu01,1552.01,42.98
97,97,32.0,11.05,0.216600790513834,57.0,2.0,N,4.0699999999999985,0.11,0.2514896798604346,0.5205094427062844,15.03,0.11,0.26901976284584983,0.0,Philip Sydney,397.0,274.0,Ehret,ehretre01,117.0,-2.5
98,98,211.0,123.02,0.2754005986969537,477.0,50.0,N,51.06999999999999,0.20000000000000004,0.3369211433727563,0.7197790408899248,150.01,0.20000000000000004,0.3828578975171685,0.0,Charles Andrew,1563.0,1564.0,Farrell,farredu01,826.0,23.04
99,99,33.01,19.020000000000003,0.2732984293193717,80.02,11.0,N,15.04,0.1,0.3365005926662333,0.7314430010431967,18.040000000000006,0.1,0.39494240837696337,0.0,Addison Courtney,295.0,261.0,Gumbert,gumbead01,155.01,4.79
100,100,242.0,94.0,0.3442884492661136,1187.0,89.0,Y,40.01,0.14,0.4551877351162624,0.8872282584091788,912.0,0.14,0.4320405232929164,0.0,William Robert,1591.0,2158.0,Hamilton,hamilbi01,1690.0,63.32
101,101,248.0,121.0,0.2874015748031496,1004.0,134.0,N,40.02,0.14,0.3856904246473393,0.7588709645798477,594.0,0.14,0.3731805399325085,0.0,William Ellsworth,1796.0,2044.0,Hoy,hoydu01,1426.0,32.53
102,102,152.0,92.01,0.2758100979653353,349.0,17.0,N,58.0,0.1,0.3367762416323526,0.7406998789094186,381.0,0.1,0.4039236372770661,0.0,Walter Robert,960.0,1098.0,Wilmot,wilmowa01,725.0,14.22
103,103,315.01,64.03,0.2990577910250041,437.01,49.0,N,26.06000000000001,0.21000000000000005,0.3512555898498441,0.7366273401396272,516.01,0.21000000000000005,0.38537175028978304,0.0,John Joseph,1564.0,1806.01,Doyle,doyleja01,971.01,24.75
104,104,342.01,97.04000000000002,0.27716966379984365,612.01,57.0,Y,91.03000000000002,0.17,0.3351252160447216,0.7177392374155842,534.01,0.17,0.3826140213708627,0.0,Herman C.,1874.0,2127.0,Long,longhe01,1455.01,37.02
105,105,21.02,9.05,0.20390070921985812,45.0,9.0,N,3.0799999999999983,0.1,0.2402504018272566,0.4870234514726467,17.02,0.1,0.2467730496453901,0.0,John Joseph,325.0,230.0,McMahon,mcmahsa01,126.0,-2.7
106,106,42.01,29.01,0.24739884393063585,27.020000000000003,6.0,N,8.06,0.1,0.26147964971187443,0.580676181503782,25.02,0.1,0.3191965317919075,0.0,Amos Wilson,487.0,428.0,Rusie,rusieam01,209.01,0.87
107,107,69.02000000000001,29.06000000000001,0.21716240875912407,85.04,7.0,N,4.099999999999998,0.12999999999999998,0.24869427406891775,0.5294698215141732,32.03,0.12999999999999998,0.28077554744525546,0.0,John Bernard,616.0,476.02,Ryan,ryanja01,245.03,-5.39
108,108,84.0,46.0,0.2973380210949272,133.0,9.0,N,35.029999999999994,0.11,0.3440985228141071,0.7826168553103401,31.02,0.11,0.438518332496233,0.0,John Elmer,601.0,592.0,Stivetts,stiveja01,347.0,9.87
109,109,191.0,89.01,0.3028601509036673,420.0,132.0,N,25.040000000000006,0.14,0.36441353097195067,0.7452066525722314,289.0,0.14,0.3807931216002807,0.0,Walter Scott,1437.0,1726.0,Brodie,brodist01,886.0,19.37
110,110,142.0,57.02,0.2790763968072976,317.0,76.0,N,30.01,0.11,0.3516947740514879,0.7294228242225256,291.0,0.11,0.3777280501710376,0.0,Edward D.,853.0,979.0,Burke,burkeed01,744.0,8.19
111,111,86.0,31.03,0.2455089820359281,303.01,24.0,N,8.059999999999999,0.1,0.3234284342616018,0.6296066660333524,98.02,0.1,0.3061782317717506,0.0,William Frederick,816.0,697.0,Clingman,clingbi01,410.01,8.17
112,112,289.0,155.0,0.2557928214447978,382.0,35.0,N,34.04,0.18000000000000002,0.2894423490269141,0.6248716993222344,387.0,0.18000000000000002,0.3354293502953203,0.0,Thomas William,2200.0,2252.0,Corcoran,corcoto01,1184.0,20.42
113,113,451.01,163.01999999999995,0.2945410253571033,870.0,75.0,N,73.04000000000002,0.20000000000000004,0.36136003688779295,0.7662066762411315,616.01,0.20000000000000004,0.4048466393533385,0.0,George Stacey,2368.0,2660.0,Davis,davisge01,1539.0,84.66
114,114,207.03,75.05000000000003,0.3005616328708645,453.02,83.0,N,16.120000000000008,0.20000000000000004,0.34723028004711026,0.7018860964825424,518.02,0.20000000000000004,0.3546558164354322,0.0,Patrick Joseph,1821.0,2253.01,Donovan,donovpa01,1318.01,18.35
115,115,26.040000000000006,9.07,0.24087956698240864,40.03,4.0,N,2.109999999999999,0.12999999999999998,0.2835180550589918,0.5927467424744179,3.0999999999999983,0.12999999999999998,0.3092286874154262,0.0,Charles H.,240.0,178.01,Esper,esperdu01,87.02,0.4
116,116,28.04,20.040000000000006,0.2228412256267409,35.02,1.0,N,3.0899999999999994,0.11,0.2599286595149377,0.5905554004620129,11.06,0.11,0.3306267409470752,0.0,George Earl,216.0,160.0,Hemming,hemmige01,98.02,-0.54
117,117,56.02,12.06,0.22521606507371636,157.01999999999995,14.0,N,10.07,0.11999999999999998,0.2871748342016893,0.5684915601803371,53.03,0.11999999999999998,0.2813167259786477,0.0,Morgan Edward,566.0,443.0,Murphy,murphmo01,247.01,-1.56
118,118,190.01,71.04,0.3386276455026455,299.0,58.0,N,32.04,0.11,0.40844870471531536,0.8886801861967968,292.01,0.11,0.4802314814814814,0.0,Jacob Charles,766.0,1024.01,Stenzel,stenzja01,662.01,21.34
119,119,413.02,163.01999999999995,0.2720651090687632,1064.02,140.0,Y,84.03000000000002,0.21000000000000005,0.35769005679403404,0.7395049167209524,547.02,0.21000000000000005,0.3818148599269184,0.0,William Frederick,2443.0,2457.0200000000004,Dahlen,dahlebi01,1589.02,75.24
120,120,163.01,88.00999999999998,0.2707312647432408,369.01,22.0,N,24.040000000000006,0.11999999999999998,0.31903905878047417,0.6643756583086905,366.01,0.11999999999999998,0.3453365995282163,0.0,Thomas Jefferson,1320.0,1492.0,Dowd,dowdto01,903.0,-1.71
121,121,232.06999999999996,88.07000000000002,0.3113819099063827,347.0499999999999,287.0,Y,18.100000000000005,0.19000000000000006,0.39020739365793583,0.7959019171193481,359.06999999999994,0.20000000000000004,0.40569452346141216,0.0,Hugh Ambrose,1285.0,1527.02,Jennings,jennihu01,994.03,42.26
122,122,358.01,194.01,0.31687125321153303,911.0,82.0,Y,65.03999999999999,0.19000000000000006,0.4016656686489507,0.852871777698337,443.01,0.19000000000000006,0.4512061090493862,0.0,Joseph James,1853.0,2220.0,Kelley,kellejo01,1421.0,50.55
123,123,121.05000000000004,70.05000000000003,0.33359242203766043,836.01,134.0,Y,13.099999999999998,0.17,0.4656603033392655,0.8758198085393032,436.02,0.17,0.4101595052000377,0.0,John Joseph,1099.0,1309.02,McGraw,mcgrajo01,1024.03,45.62
124,124,40.01,12.04,0.2716382978723404,109.01,7.0,N,8.049999999999999,0.11,0.3269860823526328,0.6612059405086612,21.03,0.11,0.33421985815602834,0.0,William Henry,400.0,383.01,Merritt,merribi01,182.01,2.72
125,125,232.01,68.00999999999999,0.23432399931283285,616.0,82.0,N,31.03,0.15,0.31629890399822064,0.629839532756166,328.0,0.15,0.31354062875794536,0.0,Montford Montgomery,1682.0,1364.0,Cross,crossmo01,718.0,16.87
